Unique_ID,Reference,yyyy,mm,Location,waters,Zone,Technology,Technology.mentioned,Effort,method,precision..high..med..low.,latitude,longitude,Fish,Details,lgest.spper,units,weight_conversion,largest.jewfish,largest.dhufish.kg,number,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units
318,ST 18101964 p.52,1964,10,"Rottnest, 8 miles north",offshore,1,,,Grosevnor Bluewater club,boat,high,,,"jewfish, baldchin groper, sweep","three jewfish, largest 30 lb; baldchin groper; sweep",,lb,0.453592,30,13.60776,5,3,0,,,,1,,,,,,,,,,"three [several] jewfish, largest 30 lb; baldchin groper; sweep","three [several] , largest 30 lb; ; ","jewfish, baldchin groper, sweep three [several] jewfish, largest 30 lb; baldchin groper; sweep",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, baldchin groper, sweep_5",30,,,FALSE,TRUE,FALSE_TRUE
266,ST 02021964 p.40,1964,2,"Rottnest, north end",midshore,1,,,Scarborough Surfsiders cruise,boat,med,,,jewfish,"14 lb largest, the rest from 6 lb up",,lb,0.453592,14,6.350288,7,7,0,,,7,1,,,,,,,,,,"14 lb largest, the rest from 6 lb up","14 lb largest, the rest from 6 lb up","jewfish 14 lb largest, the rest from 6 lb up",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_7,14,,,FALSE,TRUE,FALSE_TRUE
310,ST 20091964 p.52,1964,9,"Rottnest, north of",midshore,1,,,Hawthorn Angling Club outing,boat,med,,,jewfish,"three jewfish, 10 lb largest",,lb,0.453592,10,4.53592,3,3,0,,,,2,,,,,,,,,,"three jewfish, 10 lb largest","three , 10 lb largest","jewfish three jewfish, 10 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,10,10,,FALSE,TRUE,FALSE_TRUE
320,ST 01111964 p.48,1964,11,"Rottnest, north of",midshore,1,,,Victoria Park Angling Club,boat,med,,,morwong,8 lb,,lb,0.453592,,0,1,0,0,,,,1,,,,,,,,,,8 lb,8 lb,morwong 8 lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,morwong_1,8,,,FALSE,TRUE,FALSE_TRUE
287,ST 05041964 p.36,1964,4,"Rottnest, off North Point",midshore,4,,,1 party,boat,med,,,jewfish,two jewfish 24 lb largest; a haul of reef fish; 120 lb total catch,,lb,0.453592,24,10.886208,2,2,0,,,,,,,,,,,,,,two jewfish 24 lb largest; a haul of reef fish; 120 lb total catch,two  24 lb largest; a haul of ; 120 lb total catch,jewfish two jewfish 24 lb largest; a haul of reef fish; 120 lb total catch,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,120,,,FALSE,TRUE,FALSE_TRUE
312,ST 04101964 p.44,1964,10,"Rottnest, south of",midshore,5,,,Victoria Park Angling Club,boat,med,,,"jewfish, morwong, hammerhead sharks, reef fish",nine jewfish; six morwong; reef fish; hammerhead shark,,,,,0,17,9,0,,,,1,,,,,,,,,,nine jewfish; six morwong; reef fish; hammerhead shark,nine ; six ; ; ,"jewfish, morwong, hammerhead sharks, reef fish nine jewfish; six morwong; reef fish; hammerhead shark",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"jewfish, morwong, hammerhead sharks, reef fish_17",#ME?,,,FALSE,FALSE,FALSE_FALSE
295,ST 24051964 p.44,1964,5,"Rottnest, south of",midshore,5,,,Railway Fishing Club outing,boat,low,,,"jewfish, baldchin groper, shark, rock spper","eight jewfish, 17 lg largest. also three baldchin groper; shark; breaksea",,kg,1,17,17,13,8,0,,,,1,,,,,,,,,,"eight jewfish, 17 lg largest. also three [several] baldchin groper; shark; rock spper","eight , 17 lg largest. also three [several] ; ; ","jewfish, baldchin groper, shark, breaksea eight jewfish, 17 lg largest. also three [several] baldchin groper; shark; breaksea",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, baldchin groper, shark, rock spper_13",17,17,,FALSE,FALSE,FALSE_FALSE
327,ST 29111964 p.48,1964,11,"Rottnest, south of",midshore,5,,,,boat,med,,,"jewfish, morwong, baldchine groper, rock spper, gunrd","five jewfish, 17 lb largest; one morwong, 16 lb; one baldchin groper; breaksea; gunrd. ",,lb,0.453592,17,7.711064,9,5,0,,,,1,,,,,,,,,,"five jewfish, 17 lb largest; one morwong, 16 lb; one baldchin groper; rock spper; gunrd. ","five , 17 lb largest; one , 16 lb; one ; ; . ","jewfish, morwong, baldchine groper, breaksea, gunrd five jewfish, 17 lb largest; one morwong, 16 lb; one baldchin groper; breaksea; gunrd. ",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, morwong, baldchine groper, rock spper, gunrd_9",17,17,,FALSE,TRUE,FALSE_TRUE
293,ST 10051964 p.42,1964,5,"Rottnest, south of",midshore,5,,,Railway Fishing Club outing,boat,low,,,"jewfish, morwong","three jewfish, 16 lb and 10 lb largest; morwong 15 lb",,lb,0.453592,16,7.257472,4,3,0,,,,1,,,,,,,,,,"three jewfish, 16 lb and 10 lb largest; morwong 15 lb","three , 16 lb and 10 lb largest;  15 lb","jewfish, morwong three jewfish, 16 lb and 10 lb largest; morwong 15 lb",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, morwong_4",16,16,,FALSE,TRUE,FALSE_TRUE
326,ST 22111964 p.48,1964,11,"Rottnest, south of",midshore,5,,,,boat,med,,,"jewfish, fiddle shark","three jewfish, 16 lb largest; fiddle shark 5 lb",,lb,0.453592,16,7.257472,4,3,0,,,,1,,,,,,,,,,"three jewfish, 16 lb largest; fiddle shark 5 lb","three , 16 lb largest;  5 lb","jewfish, fiddle shark three jewfish, 16 lb largest; fiddle shark 5 lb",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, fiddle shark_4",16,16,,FALSE,TRUE,FALSE_TRUE
305,ST 02081964 p.40,1964,8,"Rottnest, two miles out",midshore,4,,,2 fishers,boat,med,,,spper,"thirty two spper, 15 lb average",,lb,0.453592,,0,32,0,2,,,2,1,,,,,,,,,,"thirty two spper, 15 lb average","thirty two , 15 lb average","spper thirty two spper, 15 lb average",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_32,15,,15,FALSE,TRUE,FALSE_TRUE
325,ST 22111964 p.48,1964,11,"Rottnest, two miles out",midshore,4,,,,boat,med,,,winged gunrd,2 ft long,,,,,0,1,0,0,,,1,1,,,,,,,,,,2 ft long,2 ft long,winged gunrd 2 ft long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winged gunrd_1,2,,,FALSE,FALSE,FALSE_FALSE
275,ST16021964 p.59,1964,2,"Rottnest, west end",midshore,4,,,1 fisher,boat,med,,,jewfish,four jewfish; also 2 N_valenciennesi; two sweep; a large bag of reef fish,,,,,0,8,4,0,,,1,1,,,,,,,,,,four jewfish; also 2 queen spper; two sweep; a large bag of reef fish,four ; also 2 ; two ; a large bag of ,jewfish four jewfish; also 2 N_valenciennesi; two sweep; a large bag of reef fish,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_8,2,,,FALSE,FALSE,FALSE_FALSE
321,ST 01111964 p.48,1964,11,"Rottnest, West End",midshore,4,,,Meat Industry Angling Club,boat,med,,,"jewfish, sweep, rock groper",four jewfish 19 lb largest; sweep; rock groper,,lb,0.453592,19,8.618248,6,4,0,,,,1,,,,,,,,,,four jewfish 19 lb largest; sweep; rock groper,four  19 lb largest; ; ,"jewfish, sweep, rock groper four jewfish 19 lb largest; sweep; rock groper",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, sweep, rock groper_6",19,,,FALSE,TRUE,FALSE_TRUE
271,ST 09021964 p.40,1964,2,"Rottnest, west end",midshore,4,,,Victoria Park Angling Club,boat,med,,,"queen spper, jewfish",ten queenfish; three small jewfish; a shark,,,,,0,14,3,0,,,,1,,,,,,,,,,ten queenfish; three small jewfish; a shark,ten queenfish; three small ; a ,"N_valenciennesi, jewfish ten queenfish; three small jewfish; a shark",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"queen spper, jewfish_14",#ME?,,,FALSE,FALSE,FALSE_FALSE
313,ST 04101964 p.44,1964,10,"Rottnest, West End",midshore,4,,,1 fisher,boat,med,,,bronze whaler,"bronze whaler, 5 ft 8 in; three jewfish",,lb,0.453592,,0,1,3,0,,,1,1,,,,,,,,,,"bronze whaler, 5 ft 8 in; three jewfish",", 5 ft 8 in; three ","bronze whaler bronze whaler, 5 ft 8 in; three jewfish",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bronze whaler_1,8,,,FALSE,FALSE,FALSE_FALSE
292,ST 26041964 p.34,1964,4,"Scarborough, one mile off",coastal,3,,,1 party,boat,high,,,spper,"40 spper, total catch on three trips in 1 week",,,,,0,40,0,40,,,,,,,,,,,,,,"40 spper, total catch on three trips in 1 week","40 , total catch on three trips in 1 week","spper 40 spper, total catch on three trips in 1 week",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_40,40,,,FALSE,FALSE,FALSE_FALSE
278,ST 01031964 p.46,1964,3,"Scarborough, six miles north",coastal,3,Caught in a 10-minute drift six miles north of Scarborough,,party,boat,high,,,spper,"12 lb, 6 lb, 6 lb",12,lb,0.453592,,0,5,0,5,,,,1,0.167,,,,,,,,,"12 lb, 6 lb, 6 lb","12 lb, 6 lb, 6 lb","spper 12 lb, 6 lb, 6 lb",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_5,12,,,FALSE,TRUE,FALSE_TRUE
307,ST 30081964 p.48,1964,8,Stragglers,coastal,6,,,2  fishers,boat,high,,,jewfish,42 lb,,lb,0.453592,42,19.050864,1,1,0,,,2,1,,,,,,,,,,42 lb,42 lb,jewfish 42 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,42,,,FALSE,TRUE,FALSE_TRUE
344,ST 07031965 p.65,1965,3,Bell Buoy,coastal,9,,,,boat,high,,,"jewfish, spper, sharks, sweep",four jewfish; five spper; two sharks; three many many sweep,,,,,0,14,4,5,,,1,1,,,,,,,,,,four jewfish; five spper; two sharks; three [many] many sweep,four ; five ; two ; three [many] many ,"jewfish, spper, sharks, sweep four jewfish; five spper; two sharks; three [many] many sweep",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, spper, sharks, sweep_14",#ME?,,,FALSE,FALSE,FALSE_FALSE
356,ST 0201965 p.51,1965,5,Five Fathom Bank,midshore,8,,,1 fisher,boat,med,,,jewfish,26 lb,,lb,0.453592,26,11.793392,1,1,0,,,1,1,,,,,,,,,,26 lb,26 lb,jewfish 26 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,26,,,FALSE,TRUE,FALSE_TRUE
359,ST 30051965 p.41,1965,5,Garden Island,coastal,8,,,1 fisher,boat,low,,,spper,20 lb,20,lb,0.453592,,0,1,0,1,,,1,1,,,,,,,,,,20 lb,20 lb,spper 20 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,20,,,FALSE,TRUE,FALSE_TRUE
381,ST 17101965 p.80,1965,10,Marmion,coastal,3,,Marmion,1 fisher,boat,med,,,"jewfish, shark","four jewfish, 25 lb largest; shark, 56 lb ",,lb,0.453592,25,11.3398,5,4,0,,Ron Campbel,1,1,,,,,,,,,,"four jewfish, 25 lb largest; shark, 56 lb ","four , 25 lb largest; , 56 lb ","jewfish, shark four jewfish, 25 lb largest; shark, 56 lb ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, shark_5",56,25,,FALSE,TRUE,FALSE_TRUE
382,ST 17101965 p.80,1965,10,Marmion,coastal,3,,Marmion,1 fisher,boat,med,,,jewfish,"four jewfish, 30 lb largest",,lb,0.453592,30,13.60776,4,4,0,,"Keith Murray, Aubrey Smith",2,1,,,,,,,,,,"four jewfish, 30 lb largest","four , 30 lb largest","jewfish four jewfish, 30 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,30,30,,FALSE,TRUE,FALSE_TRUE
392,ST 21111965 p.49,1965,11,Marmion,coastal,3,,Marmion Angling and Aquatic Club members,1 fisher,boat,med,,,"jewfish, sppper","four jewfish, 13 lb largest; one spper, 24.75 lb",24,lb,0.453592,13,5.896696,5,4,1,,Jack Slocombe,1,1,,,,,,,,,,"four jewfish, 13 lb largest; one spper, 24.75 lb","four , 13 lb largest; one , 24.75 lb","jewfish, sppper four jewfish, 13 lb largest; one spper, 24.75 lb",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, sppper_5",24.75,13,24,FALSE,TRUE,FALSE_TRUE
345,ST 14031965 p.67,1965,3,Marmion,coastal,3,,,Marmion Angling Club field day,boat,med,,,"jewfish, shark","three jewfish 30 lb, 27 lb, 5 lb; one shark",,lb,0.453592,30,13.60776,1,3,0,,Bert Freeman,1,1,,,,,,,,,,"three jewfish 30 lb, 27 lb, 5 lb; one shark","three  30 lb, 27 lb, 5 lb; one ","jewfish, shark three jewfish 30 lb, 27 lb, 5 lb; one shark",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, shark_1",30,,,FALSE,TRUE,FALSE_TRUE
346,ST 14031965 p.67,1965,3,Marmion,coastal,3,,,Marmion Angling Club field day,boat,med,,,"jewfish, shark, spper","three jewfish; one spper; four sharks, 29 lb largest",,lb,0.453592,,0,8,3,1,,"Noel Achimovich, Kingsley Watson",2,1,,,,,,,,,,"three jewfish; one spper; four sharks, 29 lb largest","three ; one ; four , 29 lb largest","jewfish, shark, spper three jewfish; one spper; four sharks, 29 lb largest",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, shark, spper_8",29,,,FALSE,TRUE,FALSE_TRUE
384,ST 17101965 p.80,1965,10,Marmion,coastal,3,,Marmion,2 fishers,boat,med,,,jewfish,three jewfish,,,,,0,3,3,0,,Jack Harvey,1,1,,,,,,,,,,three jewfish,three ,jewfish three jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,#ME?,,,FALSE,FALSE,FALSE_FALSE
387,ST 24101965 p.38,1965,10,Marmion,coastal,3,a small boat',Small boat,2 fishers in small boat,boat,med,,,"jewfish, spper, shark","three jewfish 39 lb largest; two sharks, 20 lb largest; spper, 15 lb",15,lb,0.453592,39,17.690088,6,3,1,,"Jack Harvey, Fraser Burns",2,1,3,,,,,,,,,"three jewfish 39 lb largest; two sharks, 20 lb largest; spper, 15 lb","three  39 lb largest; two , 20 lb largest; , 15 lb","jewfish, spper, shark three jewfish 39 lb largest; two sharks, 20 lb largest; spper, 15 lb",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, spper, shark_6",39,,15,FALSE,TRUE,FALSE_TRUE
342,ST 28021965 p.58,1965,2,Marmion,coastal,3,,Marmion Angling and Aquatic Club members,Marmion Angling Club field day,boat,med,,,jewfish,one jewfish 12 lb,,lb,0.453592,12,5.443104,1,1,0,,Bill Baldock,1,1,,,,,,,,,,one jewfish 12 lb,one  12 lb,jewfish one jewfish 12 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,12,,,FALSE,TRUE,FALSE_TRUE
343,ST 28021965 p.58,1965,2,Marmion,coastal,3,,Marmion Angling and Aquatic Club members,Marmion Angling Club field day,boat,med,,,jewfish,one jewfish 12 lb (separate to above),,lb,0.453592,12,5.443104,1,1,0,,Jack Harvey,1,1,,,,,,,,,,one jewfish 12 lb (separate to above),one  12 lb (separate to above),jewfish one jewfish 12 lb (separate to above),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,12,,,FALSE,TRUE,FALSE_TRUE
369,ST 12091965 p.33,1965,9,Marmion,coastal,3,,Marmion,2 fishers,boat,med,,,"grey nurse, jewfish, shark","gey nurse, 122.5 lb, 8 feet; one jewfish, 25.5 lb; one shark  ",,lb,0.453592,25,11.3398,4,1,0,,"Clem Moyle, Dick Langley",2,1,,,,,,,,,,"gey nurse, 122.5 lb, 8 feet; one jewfish, 25.5 lb; one shark  ","gey nurse, 122.5 lb, 8 feet; one , 25.5 lb; one   ","grey nurse, jewfish, shark gey nurse, 122.5 lb, 8 feet; one jewfish, 25.5 lb; one shark  ",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"grey nurse, jewfish, shark_4",122.5,25,,FALSE,TRUE,FALSE_TRUE
370,ST 12091965 p.33,1965,9,Marmion,coastal,3,,Marmion,1 fisher,boat,med,,,jewfish,32 lb jewfish,,lb,0.453592,32,14.514944,1,1,0,,"Noel Achimovich, Kingsley Watson",,,,,,,,,,,,32 lb jewfish,32 lb ,jewfish 32 lb jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,32,,,FALSE,TRUE,FALSE_TRUE
383,ST 17101965 p.80,1965,10,Marmion,coastal,3,,Marmion,2 fishers,boat,med,,,"jewfish, spper, queen spper","one jewfish, 8 lb; one spper, 21 lb; one N_valenciennesi, 20 lb",21,lb,0.453592,8,3.628736,3,1,1,,"Clem Moyle, Dick Langley",2,1,,,,,,,,,,"one jewfish, 8 lb; one spper, 21 lb; one queen spper, 20 lb","one , 8 lb; one , 21 lb; one , 20 lb","jewfish, spper, N_valenciennesi one jewfish, 8 lb; one spper, 21 lb; one N_valenciennesi, 20 lb",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, queen spper_3",21,,21,FALSE,TRUE,FALSE_TRUE
391,ST 21111965 p.49,1965,11,Marmion,coastal,3,,Marmion Angling and Aquatic Club members,1 fisher,boat,med,,,jewfish,one jewfish 29 lb,,lb,0.453592,29,13.154168,1,1,0,,Bert Freeman,1,1,,,,,,,,,,one jewfish 29 lb,one  29 lb,jewfish one jewfish 29 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,29,,,FALSE,TRUE,FALSE_TRUE
394,ST 12121965 p.57,1965,11,Marmion,coastal,3,,Marmion Angling and Aquatic Club members,1 fisher,boat,med,,,"jewfish, shark",one jewfish; two sharks,,,,,0,3,1,0,,Noel Achimovich,1,1,,,,,,,,,,one jewfish; two sharks,one ; two ,"jewfish, shark one jewfish; two sharks",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, shark_3",#ME?,,,FALSE,FALSE,FALSE_FALSE
395,ST 12121965 p.57,1965,11,Marmion,coastal,3,,Marmion Angling and Aquatic Club members,1 fisher,boat,med,,,jewfish,20 lb,,lb,0.453592,20,9.07184,1,1,0,,Spiro Mattys,1,1,,,,,,,,,,20 lb,20 lb,jewfish 20 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,20,,,FALSE,TRUE,FALSE_TRUE
334,ST 1001196 p.56,1965,1,Marmion,coastal,3,,,,,med,,,shark,24 lb,,lb,0.453592,,0,1,0,0,,Bill Robson,1,1,,,,,,,,,,24 lb,24 lb,shark 24 lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,shark_1,24,,,FALSE,TRUE,FALSE_TRUE
335,ST 1001196 p.56,1965,1,Marmion,coastal,3,,,,boat,med,,,spper,"six spper, 15 lb smallest",15,lb,0.453592,,0,6,0,6,,"Ron Langdon, Bert Freeman",2,1,,,,,,,,,,"six spper, 15 lb smallest","six , 15 lb smallest","spper six spper, 15 lb smallest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_6,15,,15,FALSE,TRUE,FALSE_TRUE
341,ST 28021965 p.58,1965,2,Marmion,coastal,3,,Marmion Angling and Aquatic Club members,Marmion Angling Club field day,boat,med,,,shark,25.5 lb,,lb,0.453592,,0,1,0,0,,Bill Robson,1,1,,,,,,,,,,25.5 lb,25.5 lb,shark 25.5 lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,shark_1,25.5,,,FALSE,TRUE,FALSE_TRUE
368,ST 12091965 p.33,1965,9,Marmion,coastal,3,,Marmion,1 fisher,boat,med,,,tiger shark,112 lb,,lb,0.453592,,0,1,0,0,,Jack Harvey,1,1,,,,,,,,,,112 lb,112 lb,tiger shark 112 lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tiger shark_1,112,,,FALSE,TRUE,FALSE_TRUE
371,ST 12091965 p.33,1965,9,Marmion,coastal,3,,Marmion,1 fisher,boat,med,,,spper,four spper,,,,,0,4,0,4,,Phil Richards,1,1,,,,,,,,,,four spper,four ,spper four spper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_4,#ME?,,,FALSE,FALSE,FALSE_FALSE
380,ST 17101965 p.80,1965,10,Marmion,coastal,3,,Marmion,1 fisher,boat,med,,,shark,34.5 lb,,lb,0.453592,,0,1,0,0,,Bert Freeman,1,1,,,,,,,,,,34.5 lb,34.5 lb,shark 34.5 lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,shark_1,34.5,,,FALSE,TRUE,FALSE_TRUE
364,ST 22081965 p.82,1965,8,"Marmion (off Marmion, and north)",coastal,3,,,Marmion Angling and Aquatic Club members,boat,med,,,jewfish,four jewfish,,,,,0,4,4,0,,"Clem Moyle, Dick Langley",2,1,,,,,,,,,,four jewfish,four ,jewfish four jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,#ME?,,,FALSE,FALSE,FALSE_FALSE
366,ST 22081965 p.82,1965,8,"Marmion (off Marmion, and north)",coastal,3,,,Marmion Angling and Aquatic Club members,boat,med,,,jewfish,four jewfish,,,,,0,4,4,0,,Ron Campbel,1,1,,,,,,,,,,four jewfish,four ,jewfish four jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,#ME?,,,FALSE,FALSE,FALSE_FALSE
362,ST 22081965 p.82,1965,8,"Marmion (off Marmion, and north)",coastal,3,,Marmion Angling and Aquatic Club members,2 fishers,boat,med,,,jewfish,"three, 31 lb largest",,lb,0.453592,31,14.061352,3,3,0,,"Noel Achimovich, Kingsley Watson",2,1,,,,,,,,,,"three, 31 lb largest","three, 31 lb largest","jewfish three, 31 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,31,,,FALSE,TRUE,FALSE_TRUE
363,ST 22081965 p.82,1965,8,"Marmion (off Marmion, and north)",coastal,3,,Marmion Angling and Aquatic Club members,1 fisher,boat,med,,,jewfish,"two jewfish, 20 lb largest",,lb,0.453592,20,9.07184,2,2,0,,Jack Slocombe,1,1,,,,,,,,,,"two jewfish, 20 lb largest","two , 20 lb largest","jewfish two jewfish, 20 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,20,20,,FALSE,TRUE,FALSE_TRUE
365,ST 22081965 p.82,1965,8,"Marmion (off Marmion, and north)",coastal,3,,,Marmion Angling and Aquatic Club members,boat,med,,,jewfish,two jewfish,,,,,0,2,2,0,,Bill Robson,1,1,,,,,,,,,,two jewfish,two ,jewfish two jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,#ME?,,,FALSE,FALSE,FALSE_FALSE
358,ST 16051965 p.43,1965,5,val Base,coastal,9,,,2 fishers,shore,high,,,spper,"two spper, 30 lb largest",30,lb,0.453592,,0,2,0,2,,,2,,,,,,,,,,,"two spper, 30 lb largest","two , 30 lb largest","spper two spper, 30 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_2,30,,30,FALSE,TRUE,FALSE_TRUE
376,ST 10101965 p.77,1965,10,val Base,coastal,9,,,,shore,high,,,spper,25.75 lb,25.75,lb,0.453592,,0,1,0,1,,,,,,,,,,,,,,25.75 lb,25.75 lb,spper 25.75 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,25.75,,,FALSE,TRUE,FALSE_TRUE
379,ST 17101965 p.80,1965,10,val Base,coastal,9,,,2 fishers,shore,high,,,spper,"two spper, 25.5 lb largest",25,lb,0.453592,,0,2,0,2,,,,2,,,,,,,,,,"two spper, 25.5 lb largest","two , 25.5 lb largest","spper two spper, 25.5 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_2,25.5,,25,FALSE,TRUE,FALSE_TRUE
389,ST 07111965 p.76,1965,11,val Base,coastal,9,27 lb line,,"1 fisher, one morning",shore,high,,,spper,"three spper, 26.75 lb largest",26,lb,0.453592,,0,3,0,3,,,,1,,,,,,,,,,"three spper, 26.75 lb largest","three , 26.75 lb largest","spper three spper, 26.75 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_3,26.75,,26,FALSE,TRUE,FALSE_TRUE
367,ST 05091965 p.74,1965,9,North Mole,coastal,3,,,1 fisher,shore,high,,,spper,23 lb,23,lb,0.453592,,0,1,0,1,,,,,,,,,,,,,,23 lb,23 lb,spper 23 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,23,,,FALSE,TRUE,FALSE_TRUE
